GISJOIN,county_name,total,bachelors_degree,gini_index,median_household_income,median_age,white,black,native_american,asian,poverty,owned,occupied
G1900550,Delaware County,17183,0.16629918588873813,0.4305,63750,0.4,0.9753826456381307,0.002095093988244195,0.0032008380375952977,0.003666414479427341,0.09179768003297414,0.8436368901114811,0.853242742433601
G1900570,Des Moines County,39386,0.20135622880892487,0.4619,51267,0.5,0.9013862793886153,0.057330015741634086,0.001980399126593206,0.007667699182450617,0.16114309423785073,0.7031555266118051,0.9079718325001344
G1900590,Dickinson County,17127,0.3355036084091622,0.4371,59969,0.4,0.9740760203187949,0.00449582530507386,0.0028025923979681207,0.008874875926899048,0.08235711750088746,0.793858575972596,0.5900101053847264
G1900610,Dubuque County,96982,0.3075677676010732,0.4478,63031,0.4,0.9257903528489823,0.035470499680353054,0.002577797941886123,0.010826751355921718,0.11416009865422766,0.7333943993718922,0.9252040000968547
G1900630,Emmet County,9438,0.18823347745521926,0.4333,51563,1.2,0.9460690824327188,0.021084975630430176,0.00169527442254715,0.0025429116338207248,0.12416146875367777,0.7809712586719524,0.8392597213557912
G1900650,Fayette County,19803,0.18286129266521423,0.4506,51128,0.5,0.9538958743624704,0.022420845326465686,0.0017169115790536787,0.002524869969196586,0.11357934350825842,0.7657317073170732,0.8544336771907888
G1900670,Floyd County,15786,0.19777184421324004,0.4334,50406,0.7,0.9395667046750285,0.017167110097554797,0.006144685164069429,0.015013302926643862,0.14505974559938328,0.7121541358829494,0.9106860158311345
G1900690,Franklin County,10162,0.17968639638367,0.429,56419,1,0.9514859279669357,0.002460145640621925,0.001082464081873647,0,0.13647294589178358,0.7466603053435115,0.8632619439868204
G1900710,Fremont County,6946,0.18865276663993585,0.4074,56750,0.7,0.952202706593723,0.007918226317304924,0.006046645551396487,0,0.10562130177514793,0.7633276740237691,0.8526346265199768
G1900730,Greene County,8950,0.1865482233502538,0.395,53050,0.7,0.9576536312849162,0.005363128491620112,0.001452513966480447,0.007374301675977654,0.08281409312337147,0.7340720221606648,0.873899647887324
G1900750,Grundy County,12299,0.2789754288363468,0.4184,68038,0.5,0.982193674282462,0.006016749329213757,0.0010569965037807952,0.0027644523945036183,0.05596428866661156,0.8155189136760427,0.9231733524355301
G1900770,Guthrie County,10669,0.19798301486199577,0.4169,61161,0.4,0.9673821351579343,0.0031868028868684973,0.001405942450089043,0.0024369669134876744,0.08678313710596278,0.7964959568733153,0.7670572019297036
G1900790,Hamilton County,14997,0.24322274881516587,0.4115,60910,0.8,0.9386543975461759,0.013469360538774422,0.0005334400213376009,0.030339401213576048,0.09809485204702068,0.7237577887841509,0.869909659485754
G1900810,Hancock County,10802,0.238089039312679,0.4012,61761,0.6,0.965561932975375,0.01592297722643955,0.0017589335308276245,0.004906498796519163,0.10027355909819828,0.7707724425887265,0.89818113632102
G1900830,Hardin County,17061,0.20765117235705471,0.4164,54196,0.3,0.9502373835062423,0.012953519723345642,0.015942793505656173,0.0007619717484320966,0.09648960454068728,0.7488808058198098,0.87426614481409
G1900850,Harrison County,14089,0.19459623557984213,0.4217,63854,0.4,0.9751579246220455,0.0019163886720136277,0.0020583433884590815,0.00489743771736816,0.09793403407031533,0.7572686492772885,0.8824219322679959
G1900870,Henry County,19941,0.1963095848282932,0.3934,53501,0.6,0.9163532420640891,0.022265683767112982,0.001755177774434582,0.026377814552931148,0.1071156979902227,0.7117396358000775,0.9247581512002866
G1900890,Howard County,9226,0.15843949044585987,0.397,55060,0.7,0.9810318664643399,0.0031432907001951007,0,0.004335573379579449,0.09006004002668445,0.7965879265091863,0.8730522456461961
G1900910,Humboldt County,9554,0.21205790180570064,0.4256,54575,0.9,0.9734142767427255,0.003977391668411137,0.002930709650408206,0.0031400460540087923,0.13005626924301944,0.742453282223287,0.8798482293423272
G1900930,Ida County,6901,0.18589609847694555,0.4565,58427,0.7,0.9727575713664687,0.006810607158382843,0.006086074481959136,0.0023185045645558616,0.09612817089452604,0.7555629359016938,0.8737666860127684
G1900950,Iowa County,16189,0.18836466832210003,0.4429,61443,0.5,0.9675705726110322,0.009327321020445981,0.0008647847303724751,0.004941627030699858,0.08742756361803981,0.8041297935103244,0.9225744999319635
G1900970,Jackson County,19401,0.1919495564190923,0.4186,55967,1.1,0.9680428843874027,0.004742023607030565,0.00010308746971805578,0.004071955053863203,0.13094489838675885,0.7901444350042481,0.8627225130890053
G1900990,Jasper County,36971,0.1878433933991624,0.3959,58952,0.4,0.9529631332666144,0.019961591517676017,0.0020556652511427875,0.004652295042059993,0.09037272366256312,0.7450253876766845,0.894220149711621
G1901010,Jefferson County,18148,0.314901730712819,0.4886,47708,1,0.8322680185144369,0.07190875027551245,0.00016530747189772978,0.04353096759973551,0.12086639254068454,0.6628664495114006,0.8840314136125654
G1901030,Johnson County,148577,0.52807987570828,0.4918,62542,0.2,0.8171385880721781,0.07279053958553477,0.0019383888488797056,0.06239862159015191,0.1809687573274974,0.5849257618290662,0.929443754617041
G1901050,Jones County,20559,0.19529812606473596,0.4121,57549,0.6,0.9543752128021791,0.02115861666423464,0.0013132934481249088,0.009533537623425264,0.090389369592089,0.7831488314883149,0.9048414023372288
G1901070,Keokuk County,10188,0.1827581388850077,0.4512,52881,0.5,0.9748723989006675,0.004515115822536317,0.002355712603062426,0.0028464860620337653,0.09908384783907588,0.7840236686390533,0.8998566455048126
G1901090,Kossuth County,14978,0.17501187648456057,0.4163,56073,0.3,0.9668179997329417,0.007611163039124048,0.003872346107624516,0.005608225397249299,0.10877979221837442,0.7569966897381883,0.8851891315929675
G1901110,Lee County,34227,0.16415755825943493,0.4199,49564,0.6,0.9365121103222602,0.027638998451514886,0.0024249861220673736,0.00622315715663073,0.14181762825391991,0.7441157872549709,0.8772805719921104
G1901130,Linn County,223861,0.331373916508917,0.4277,64903,0.2,0.8802158482272482,0.05534237763612242,0.00220225943777612,0.022719455376327274,0.1020336172181729,0.7383056218845252,0.9342565178057406
G1901150,Louisa County,11178,0.1487817522032141,0.4373,56673,1,0.9032921810699589,0.011272141706924315,0.008588298443370907,0.0337269636786545,0.10145846544071022,0.7690888119953864,0.8580760095011877
G1901170,Lucas County,8583,0.1702484889187374,0.4504,55205,0.8,0.9909122684376093,0.0009320750320400792,0.0002330187580100198,0,0.11799023693296821,0.781410429613618,0.8782629330802089
G1901190,Lyon County,11776,0.20692822464243538,0.3649,64982,0.5,0.9666270380434783,0.0008491847826086956,0.005689538043478261,0.002547554347826087,0.046359327875915554,0.8535620052770448,0.9025600317523318
G1901210,Madison County,16012,0.2450373338189765,0.4412,66316,1.2,0.9702722957781664,0.0023732200849362977,0.0006869847614289283,0.014114414189357981,0.05034513330378063,0.784432064376354,0.9257879656160458
G1901230,Mahaska County,22164,0.21995449678800857,0.4444,54825,0.8,0.9525356433856704,0.014076881429344884,0.0025717379534380075,0.015430427720628045,0.1367366810404785,0.6901534670101938,0.9045495997568143
G1901250,Marion County,33172,0.287943585077343,0.3993,61038,0.5,0.9577957313396841,0.010520921258893041,0.0021403593392017362,0.011184131194983722,0.07805526540689393,0.7080433969322858,0.9388170834504074
G1901270,Marshall County,39964,0.1879835453070159,0.4045,56437,0.4,0.8583475127614854,0.012561305174657192,0.002627364628165349,0.03688319487538785,0.12025856496444731,0.7048446721577275,0.9181801941285059
G1901290,Mills County,15034,0.24121235596010457,0.4219,72079,0.7,0.9639483836636956,0.0068511374218438205,0.00944525741652255,0.00465611281096182,0.08329395882551469,0.7785379906373785,0.9055926952551769
G1901310,Mitchell County,10608,0.19039096916299558,0.3954,58302,0.8,0.9740761689291101,0.0030165912518853697,0.004996229260935143,0.004619155354449472,0.06857253235464555,0.8075774971297359,0.8755528749497387
G1901330,Monona County,8730,0.15273185325145647,0.4506,47605,0.4,0.9654066437571592,0.003092783505154639,0.01741122565864834,0,0.14592879802608388,0.7235,0.8470986869970352
G1901350,Monroe County,7807,0.1735244833364364,0.4093,58269,1.5,0.9723325220955553,0.0002561803509670808,0,0.0010247214038683233,0.10532482749641973,0.7990285367334548,0.8212415856394913
G1901370,Montgomery County,10053,0.18465502433438305,0.4449,51696,0.9,0.9458867999602109,0.001094200736098677,0.008554660300407838,0.00169103750124341,0.11979695431472082,0.7022397891963109,0.8702465125167208
G1901390,Muscatine County,42889,0.21522612187881962,0.4179,58453,0.5,0.9035650166709412,0.024831541887197182,0.0020284921541654038,0.00904660868754226,0.09631741506296032,0.7343337334933974,0.9174514015088937
G1901410,O'Brien County,13835,0.18772186260179577,0.417,53703,0.7,0.9577159378388146,0.01264907842428623,0.002240693892302132,0.009541019154318757,0.10666666666666667,0.7168098557302642,0.9221225710014948
G1901430,Osceola County,6052,0.17882352941176471,0.4047,59725,1.2,0.9446463978849967,0.01255783212161269,0.0034699272967614013,0.0013218770654329147,0.12529431550622266,0.7838966957842765,0.8907307171853857
G1901450,Page County,15268,0.2023349797934441,0.4179,51867,0.5,0.9374508776526067,0.019976421273251246,0.005174220592088027,0.00995546240503013,0.11448978148645782,0.7154458598726114,0.8734353268428373
G1901470,Palo Alto County,9003,0.2548413344182262,0.4108,52932,0.9,0.9580139953348884,0.023769854492946794,0.0022214817283127846,0.003332222592469177,0.06393537218695904,0.7233927606699082,0.8054830287206266
G1901490,Plymouth County,25068,0.23180737217598096,0.4062,67297,0.7,0.9451890856869315,0.009733524812509973,0.0046673049305887985,0.006502313706717728,0.09075827466213482,0.7751219512195122,0.9460956248846225
G1901510,Pocahontas County,6797,0.14988722575353702,0.4083,52448,0.7,0.9602765926143887,0.005884949242312785,0.003089598352214212,0.013388259526261586,0.10736334889323897,0.7726283048211509,0.862624094445935
G1901530,Polk County,479612,0.3670982794184233,0.4403,67637,0.1,0.840235440314254,0.06780063884973687,0.0031900786469062493,0.045680675212463405,0.10396241396440961,0.6709762617280269,0.9362141251190221
G1901550,Pottawattamie County,93393,0.21467451501629797,0.4241,60065,0.3,0.9295771631706873,0.017538787703575216,0.0038011414131680103,0.00779501675714454,0.10728175605897475,0.68433924834914,0.9214493189102564
G1901570,Poweshiek County,18388,0.2612814759411618,0.4595,53852,0.5,0.9387100282793126,0.01925168588209702,0.00010876658690450294,0.021263867739830324,0.09922015596880623,0.6858503926870091,0.8503393912853077
G1901590,Ringgold County,4964,0.2138711549622751,0.4236,55271,0.5,0.959105560032232,0.0008058017727639,0.0036261079774375505,0.009871071716357776,0.08700231725300189,0.7721968543886352,0.7540168324407039
G1901610,Sac County,9802,0.200259328626999,0.4248,58232,0.4,0.9735768210569271,0.007243419710263211,0,0.0045908998163640075,0.09874869655891554,0.7938789705541387,0.7994439295644115
G1901630,Scott County,172446,0.3179268470227543,0.4614,61183,0.2,0.8561868642937499,0.07511916773946627,0.003148811801955395,0.02724331094951463,0.12066924706745735,0.6902164993061876,0.9028586054531739
G1901650,Shelby County,11606,0.22158814958717823,0.4265,58000,0.7,0.9690677235912459,0.007582285024987076,0.003101843873858349,0.001895571256246769,0.07979611565163898,0.7745526838966202,0.9014336917562724
G1901670,Sioux County,34827,0.29095295536791316,0.3859,69844,0.4,0.9455307663594338,0.0035030292589083183,0.002699055330634278,0.007379332127372441,0.06295749523282278,0.8033964728935337,0.9474009900990099
G1901690,Story County,96941,0.5161576005667953,0.466,56756,0.2,0.8606059355690575,0.022828318255433716,0.0023003682652334924,0.08040973375558329,0.20938284227158657,0.5351617254238185,0.9461738651719133
G1901710,Tama County,17032,0.1578313253012048,0.4172,56037,0.7,0.8778769375293565,0.009217942696101456,0.08442930953499296,0.004579614842649131,0.11950865303158659,0.757942958474952,0.8682319733128048
G1901730,Taylor County,6167,0.14466588511137163,0.4497,50431,1.2,0.9458407653640344,0.00016215339711366953,0.0022701475595913734,0.01021566401816118,0.10039761431411531,0.7824923547400612,0.842512077294686
G1901750,Union County,12358,0.17987913259864913,0.4328,49900,0.9,0.9669040297782813,0.005016993040945137,0,0.014565463667260074,0.14227810406154356,0.7040185471406492,0.8710871760350051
G1901770,Van Buren County,7150,0.14447987245914706,0.4593,48591,1.1,0.9734265734265735,0.006713286713286713,0,0.005174825174825175,0.12821964336258138,0.8130615065653075,0.7937465715852989
G1901790,Wapello County,35141,0.1883846185963008,0.445,46246,0.5,0.8732534646139837,0.035514071881847416,0.001024444381207137,0.012293332574485644,0.14941190171189006,0.7152130377736344,0.9011200995644058
G1901810,Warren County,50076,0.3190784474636029,0.4182,77048,0.4,0.9603802220624651,0.005192107995846314,0.0012181484144100966,0.006949436855978912,0.08166019558582314,0.7900612732370963,0.9627074585082983
G1901830,Washington County,22100,0.21820750908356884,0.3951,62556,0.5,0.9521719457013574,0.007782805429864253,0.0026244343891402714,0.005972850678733032,0.09857662720530655,0.709578804347826,0.9065900225826319
G1901850,Wayne County,6429,0.12674765069906027,0.4417,44768,0.7,0.972157411728107,0.002955358531653445,0.003733084461035931,0.0009332711152589828,0.17202597814034531,0.8110821866865006,0.8366521468574984
G1901870,Webster County,36545,0.1992374462561856,0.4456,47466,0.6,0.9063620194281024,0.04725680667669996,0.00325625940621152,0.013709125735394718,0.1373020110339918,0.6799947732915197,0.8991892844554107
G1901890,Winnebago County,10534,0.21750737670366727,0.4035,49870,1.2,0.9486424909815835,0.017182456806531233,0.0032276438200113918,0.012720713878868426,0.0896551724137931,0.7603233559099847,0.8801923076923077
G1901910,Winneshiek County,20262,0.30561628345269504,0.4045,65263,0.7,0.9669825288717797,0.01520086862106406,0.0005922416345869114,0.006514657980456026,0.08215832130565116,0.79338742884825,0.919897504456328
G1901930,Woodbury County,102586,0.2311981524810842,0.4293,59224,0.2,0.8574171914296298,0.036125787144444664,0.019593316826857467,0.02834694792661767,0.12675364758698093,0.6644453557514866,0.9232371036441079
G1901950,Worth County,7445,0.17459715639810428,0.4113,57130,0.5,0.9649429147078576,0.016252518468770988,0.0005372733378106112,0.0033579583613163196,0.08624484181568089,0.7758511979823455,0.9001135073779796
G1901970,Wright County,12739,0.17240989718675856,0.416,53333,0.7,0.9342177564958003,0.003846455765758694,0.0002354972917811445,0.005259439516445561,0.11688935114809185,0.7170339279468345,0.8778016579674547
G2000010,Allen County,12556,0.20327102803738317,0.4205,45333,1.2,0.9304714877349475,0.009955399808856324,0.002946798343421472,0.007486460656259956,0.1767818753100711,0.7075577066269546,0.8502690724912947
G2000030,Anderson County,7835,0.18066985645933015,0.4384,50213,1.4,0.967070835992342,0.0049776643267389915,0.020931716656030632,0.00012763241863433312,0.1500651890482399,0.7436310867462109,0.8284798290141597
G2000050,Atchison County,16268,0.220424272323631,0.4209,50439,0.8,0.8956233095647897,0.029321367101057292,0.00411851487582985,0.004794688959921318,0.1521797451374916,0.693689157435381,0.8559115069673897
G2000070,Barber County,4624,0.20677860696517414,0.4708,50174,3.6,0.946583044982699,0.008001730103806228,0.008217993079584774,0.016219723183391002,0.16392001757855415,0.717628705148206,0.6865405212424134
G2000090,Barton County,26453,0.20919424379864493,0.4369,49723,0.9,0.9392885495028919,0.012285941103088496,0.010660416587910634,0.003629077987373833,0.1538699570649441,0.7025602409638554,0.8343673918165397
G2000110,Bourbon County,14608,0.2167890870933893,0.4397,43917,1.3,0.9240826944140197,0.028477546549835708,0.0026013143483023,0.0075985761226725086,0.16099532113994044,0.7139815471965933,0.7922406522350295
G2000130,Brown County,9626,0.2119731215638363,0.4202,48333,0.7,0.8534178267193019,0.008518595470600457,0.08757531685019738,0.006233118637024725,0.1322879393811829,0.7022210743801653,0.8149863186697537
